reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_331_SWT_CA40_2,331_SWT_CA40,"Taunton - St Mary and St James","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F43%2Ea%2E%20saint%2Dmary%2Dand%2Dsaint%2Djames%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007019
D_331_SWT_CA41_1,331_SWT_CA41,"Taunton - South Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007003
D_331_SWT_CA41_2,331_SWT_CA41,"Taunton - South Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F44%2E%20south%2Droad%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44007003
D_331_SWT_CA42_1,331_SWT_CA42,"Taunton - Staplegrove Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F45%2Eb%2E%20staplegrove%2Droad%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007017
D_331_SWT_CA42_2,331_SWT_CA42,"Taunton - Staplegrove Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F45%2Ea%2E%20staplegrove%2Droad%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007017
D_331_SWT_CA43_1,331_SWT_CA43,"Taunton - The Crescent","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007001
D_331_SWT_CA43_2,331_SWT_CA43,"Taunton - The Crescent","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EfDpuy3mo8JOo1F16ox85TkBBD14rPtwpg3wWpugm3ZC2g?e=srYbII,area-map,"No appraisal document",,,,44007001
D_331_SWT_CA44_1,331_SWT_CA44,"Taunton - Thornfalcon","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007008
D_331_SWT_CA44_2,331_SWT_CA44,"Taunton - Thornfalcon","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EexnARpc9YJAnYqwnPZnC9ABXTtRHnlkKFxtTDllgbGOFg?e=berrD4,area-map,"No appraisal document",,,,44007008
D_331_SWT_CA45_1,331_SWT_CA45,"Taunton - Trull Village","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007014
D_331_SWT_CA45_2,331_SWT_CA45,"Taunton - Trull Village","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EYoT6jhmcCtOq9O6VhyLv0gB1FXZMrBbbuUMy7BpWg91UA?e=zdBlCh,area-map,"No appraisal document",,,,44007014
D_331_SWT_CA46_1,331_SWT_CA46,"Watchet","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EUrcunOmid5LvPv9dJP7CpEBdFeyrESo07E6WZfIrflTyQ?e=ZW9L4I",area-appraisal,"Extra documents are available. ",,,,44007137
D_331_SWT_CA46_2,331_SWT_CA46,"Watchet","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EfpUzlNzNiVJgIieF9pJ9b4B0L1FicX2ZuwuijrEoQwgtg?e=46Nw2V,area-map,"Extra documents are available. ",,,,44007137
D_331_SWT_CA47_1,331_SWT_CA47,"Wellington","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EbqrTz9zLf9GjlaCHK6cbgwB1U03xloKnH4PtE1TtJzEYw?e=UWuzuY",area-appraisal,"Extra documents are available. ",,,,44007016
D_331_SWT_CA47_2,331_SWT_CA47,"Wellington","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/Edloy6q4gU9OpBG5egFCZhABzVf8D9v0Z_xcYKxUQ5oQPg?e=QHae9i,area-map,"Extra documents are available. ",,,,44007016
D_331_SWT_CA48_1,331_SWT_CA48,"West Bagborough","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007015
D_331_SWT_CA48_2,331_SWT_CA48,"West Bagborough","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/ERjeslye1OpDp9XUXWTqOFIB3nwdFW7JiAChjRFw6LrNrw?e=PbnpJn,area-map,"No appraisal document",,,,44007015
D_331_SWT_CA49_1,331_SWT_CA49,"West Monkton","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007007
D_331_SWT_CA49_2,331_SWT_CA49,"West Monkton","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EZ52rbB1rgJBrdNiYJ64Ec8BrQCL_n5UGxnHh-IZNFmhVw?e=Iduc6g,area-map,"No appraisal document",,,,44007007
D_331_SWT_CA50_1,331_SWT_CA50,"Wiveliscombe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EaT12nRQd-tNgTVytvYQY-sBGMQhldMoI4_0jYACUQJ1Pg?e=ANVqHe",area-appraisal,"Extra documents are available. ",,,,44007010
D_331_SWT_CA50_2,331_SWT_CA50,"Wiveliscombe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EWJsEwXxwD5HoX_tTGovRBYBUSQl6YTYq6iFuTXIDnehSQ?e=dXjSA5,area-map,"Extra documents are available. ",,,,44007010
