reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_76_CBF_CA54_2,76_CBF_CA54,"Tempsford (Langford End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://www.centralbedfordshire.gov.uk/migrated_images/plan-tempsford_tcm3-12975.pdf,area-map,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA55_1,76_CBF_CA55,"Tingrith","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/tingrith_tcm3-12976.pdf",area-appraisal,"Best Map is shown on page 6 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA56_1,76_CBF_CA56,"Toddington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/toddington_tcm3-12977.pdf",area-appraisal,"Best Map is shown on page 23 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA57_1,76_CBF_CA57,"Totternhoe","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA58_1,76_CBF_CA58,"Whipsnade","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA59_1,76_CBF_CA59,"Woburn","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/woburn_tcm3-12978.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA60_1,76_CBF_CA60,"Wrestlingworth","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/wrestlingworth-conservation-area_tcm3-25445.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA61_1,76_CBF_CA61,"Wrest Park","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_77_CHA_CA1_1,77_CHA_CA1,"Anstey","https://www.charnwood.gov.uk/pages/anstey_conservation_area","https://www.charnwood.gov.uk/files/documents/anstey_conservation_area_character_appraisal1/ansteyconservationareacharactera.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA1_2,77_CHA_CA1,"Anstey","https://www.charnwood.gov.uk/pages/anstey_conservation_area",https://www.charnwood.gov.uk/files/documents/map1/Anstey.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA2_1,77_CHA_CA2,"Barkby and Barkby Thorpe","https://www.charnwood.gov.uk/pages/barkby_conservation_area","https://www.charnwood.gov.uk/files/documents/barkby_and_barkby_thorpe_conservation_appraisal_as_adopted/Barkby%20%26%20Barkby%20Thorpe%20Character%20Appriasal.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA2_2,77_CHA_CA2,"Barkby and Barkby Thorpe","https://www.charnwood.gov.uk/pages/barkby_conservation_area",https://www.charnwood.gov.uk/files/documents/barkby_barkby_thorpe_conservation_area_map/Barkby-Barkby%20Thorpe%20Conservation%20Area%20map.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA3_1,77_CHA_CA3,"Barrow Upon Soar","https://www.charnwood.gov.uk/pages/barrow_upon_soar_conservation_area","https://www.charnwood.gov.uk/files/documents/barrow_upon_soar_conservation_area_appraisal/barrowuponsoarconservationareaap.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA3_2,77_CHA_CA3,"Barrow Upon Soar","https://www.charnwood.gov.uk/pages/barrow_upon_soar_conservation_area",https://www.charnwood.gov.uk/files/documents/map4/Barrow%20upon%20Soar.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA4_1,77_CHA_CA4,"Beeby","https://www.charnwood.gov.uk/pages/beeby_conservation_area","https://www.charnwood.gov.uk/files/documents/beeby_conservation_area_character_appraisal/Beeby%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA4_2,77_CHA_CA4,"Beeby","https://www.charnwood.gov.uk/pages/beeby_conservation_area",https://www.charnwood.gov.uk/files/documents/beeby_conservation_area_map/Beeby%20Conservation%20Area%20map.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA5_1,77_CHA_CA5,"Birstall","https://www.charnwood.gov.uk/pages/birstall_conservation_area","https://www.charnwood.gov.uk/files/documents/birstall_conservation_area_character_appraisal/Birstall%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA5_2,77_CHA_CA5,"Birstall","https://www.charnwood.gov.uk/pages/birstall_conservation_area",https://www.charnwood.gov.uk/files/documents/map6/Birstall.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA6_1,77_CHA_CA6,"Cossington","https://www.charnwood.gov.uk/pages/cossington_conservation_area","https://www.charnwood.gov.uk/files/documents/cossington_conservation_area_character_appraisal_adopted_130220142/Cossington%20Conservation%20Area%20Character%20Appraisal%20-%20Adopted%2013022014.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA6_2,77_CHA_CA6,"Cossington","https://www.charnwood.gov.uk/pages/cossington_conservation_area",https://www.charnwood.gov.uk/files/documents/map8/Cossington.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA7_1,77_CHA_CA7,"Cropston","https://www.charnwood.gov.uk/pages/cropston_conservation_area","https://www.charnwood.gov.uk/files/documents/cropston_conservation_area_character_appraisal_adopted_130220142/Cropston%20Conservation%20Area%20Character%20Appraisal%20-%20Adopted%2013022014.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA7_2,77_CHA_CA7,"Cropston","https://www.charnwood.gov.uk/pages/cropston_conservation_area",https://www.charnwood.gov.uk/files/documents/map9/Cropston.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA8_1,77_CHA_CA8,"Hathern","https://www.charnwood.gov.uk/pages/hathern_conservation_area","https://www.charnwood.gov.uk/files/documents/hathern_conservation_area_character_appraisal/Hathern%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:CHA,,,
D_77_CHA_CA8_2,77_CHA_CA8,"Hathern","https://www.charnwood.gov.uk/pages/hathern_conservation_area",https://www.charnwood.gov.uk/files/documents/hathern_conservation_area_map/Hathern%20Conservation%20Area%20map.pdf,area-map,"Extra documents are available. ",local-authority:CHA,,,
